@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 255\nSize of the tree: 509\n','Number of leaves: 284\nSize of the tree: 567\n','Number of leaves: 289\nSize of the tree: 577\n','Number of leaves: 279\nSize of the tree: 557\n','Number of leaves: 245\nSize of the tree: 489\n','Number of leaves: 277\nSize of the tree: 553\n','Number of leaves: 292\nSize of the tree: 583\n','Number of leaves: 263\nSize of the tree: 525\n','Number of leaves: 254\nSize of the tree: 507\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 285\nSize of the tree: 569\n','Number of leaves: 305\nSize of the tree: 609\n','Number of leaves: 301\nSize of the tree: 601\n','Number of leaves: 270\nSize of the tree: 539\n','Number of leaves: 250\nSize of the tree: 499\n','Number of leaves: 306\nSize of the tree: 611\n','Number of leaves: 265\nSize of the tree: 529\n','Number of leaves: 264\nSize of the tree: 527\n','Number of leaves: 266\nSize of the tree: 531\n','Number of leaves: 252\nSize of the tree: 503\n','Number of leaves: 294\nSize of the tree: 587\n','Number of leaves: 256\nSize of the tree: 511\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 320\nSize of the tree: 639\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 244\nSize of the tree: 487\n','Number of leaves: 278\nSize of the tree: 555\n','Number of leaves: 267\nSize of the tree: 533\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 271\nSize of the tree: 541\n','Number of leaves: 299\nSize of the tree: 597\n','Number of leaves: 276\nSize of the tree: 551\n','Number of leaves: 231\nSize of the tree: 461\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 286\nSize of the tree: 571\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 269\nSize of the tree: 537\n','Number of leaves: 281\nSize of the tree: 561\n','Number of leaves: 282\nSize of the tree: 563\n','Number of leaves: 253\nSize of the tree: 505\n','Number of leaves: 240\nSize of the tree: 479\n','Number of leaves: 302\nSize of the tree: 603\n','Number of leaves: 283\nSize of the tree: 565\n','Number of leaves: 275\nSize of the tree: 549\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 234\nSize of the tree: 467\n','Number of leaves: 220\nSize of the tree: 439\n','Number of leaves: 309\nSize of the tree: 617\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 257\nSize of the tree: 513\n','Number of leaves: 297\nSize of the tree: 593\n','Number of leaves: 327\nSize of the tree: 653\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 298\nSize of the tree: 595\n','Number of leaves: 268\nSize of the tree: 535\n','Number of leaves: 290\nSize of the tree: 579\n','Number of leaves: 251\nSize of the tree: 501\n','Number of leaves: 233\nSize of the tree: 465\n','Number of leaves: 291\nSize of the tree: 581\n','Number of leaves: 235\nSize of the tree: 469\n','Number of leaves: 324\nSize of the tree: 647\n','Number of leaves: 296\nSize of the tree: 591\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

R_data_frame,6,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1232,258,0,82.684564,17.315436,0,0.504094,0.173154,0.416118,43.805684,93.604642,1256.214634,277092,-275835.785366,0.843097,185.967785,-185.124688,652.766727,0.438098,51.962993,0.950276,1032,0.50495,204,0.49505,200,0.049724,54,0.834951,0.950276,0.888889,0.52645,0.722663,0.829676,0.826846,0.38152,0.61848,0.173154,0.822059,0.826846,0.812702,0.52645,0.722663,0.747531,0.748396,0.826846,0.019,0,0.015625,0,15.625,0,2752,1356121,151999,82.684564,50,?,?,?,?,?,?,?
R_data_frame,6,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1241,249,0,83.288591,16.711409,0,0.534897,0.167114,0.408796,42.277579,91.957511,1256.214634,267426,-266169.785366,0.843097,179.480537,-178.63744,673.817235,0.452226,53.638703,0.939227,1020,0.45297,183,0.54703,221,0.060773,66,0.84788,0.939227,0.891219,0.548147,0.743128,0.840647,0.832886,0.34663,0.65337,0.167114,0.826773,0.832886,0.823009,0.548147,0.743128,0.760228,0.765436,0.832886,0.016,0.001,0.015625,0,15.625,0,2692,1356121,151999,83.288591,50,?,?,?,?,?,?,?
R_data_frame,6,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1239,251,0,83.154362,16.845638,0,0.531961,0.168456,0.410434,42.617158,92.32608,1256.214634,269574,-268317.785366,0.843097,180.922148,-180.079051,669.139345,0.449087,53.266323,0.937385,1018,0.45297,183,0.54703,221,0.062615,68,0.847627,0.937385,0.890249,0.544631,0.742207,0.84019,0.831544,0.347129,0.652871,0.168456,0.825144,0.831544,0.821802,0.544631,0.742207,0.759104,0.764028,0.831544,0.02,0.001,0.015625,0,15.625,0,2728,1356121,151999,83.154362,50,?,?,?,?,?,?,?
R_data_frame,6,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1229,261,0,82.483221,17.516779,0,0.520678,0.175168,0.418531,44.315053,94.147282,1256.214634,280314,-279057.785366,0.843097,188.130201,-187.287104,645.749891,0.433389,51.404424,0.924494,1004,0.443069,179,0.556931,225,0.075506,82,0.84869,0.924494,0.884971,0.529142,0.740712,0.839642,0.824832,0.343408,0.656592,0.175168,0.817294,0.824832,0.816628,0.529142,0.740712,0.755226,0.758941,0.824832,0.026,0.001,0.03125,0,31.25,0,2800,1356121,151999,82.483221,50,?,?,?,?,?,?,?
R_data_frame,6,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1229,261,0,82.483221,17.516779,0,0.52388,0.175168,0.418531,44.315053,94.147282,1256.214634,280314,-279057.785366,0.843097,188.130201,-187.287104,645.749891,0.433389,51.404424,0.92081,1000,0.433168,175,0.566832,229,0.07919,86,0.851064,0.92081,0.884564,0.530924,0.743821,0.841386,0.824832,0.33719,0.66281,0.175168,0.817421,0.824832,0.817438,0.530924,0.743821,0.756829,0.76078,0.824832,0.042,0.001,0.046875,0,46.875,0,2616,1356121,151999,82.483221,50,?,?,?,?,?,?,?
R_data_frame,7,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13411,1491,1222,269,0,81.958417,18.041583,0,0.501898,0.180416,0.424754,45.651276,95.567324,1256.671115,288906,-287649.328885,0.842838,193.7666,-192.923762,627.512974,0.420867,49.934543,0.925483,1006,0.465347,188,0.534653,216,0.074517,81,0.842546,0.925483,0.882069,0.512049,0.730068,0.834088,0.819584,0.359448,0.640552,0.180416,0.811312,0.819584,0.810047,0.512049,0.730068,0.747609,0.749166,0.819584,0.024,0.001,0.03125,0,31.25,0,2728,1356020,152100,81.958417,50,?,?,?,?,?,?,?
R_data_frame,7,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13411,1491,1243,248,0,83.366868,16.633132,0,0.534212,0.166331,0.407837,42.058388,91.690004,1258.097421,266352,-265093.902579,0.843794,178.639839,-177.796045,677.993954,0.454724,53.890418,0.943831,1025,0.461728,187,0.538272,218,0.056169,61,0.84571,0.943831,0.89208,0.54983,0.741051,0.839119,0.833669,0.351567,0.648433,0.166331,0.828231,0.833669,0.822909,0.54983,0.741051,0.7595,0.764753,0.833669,0.027,0.001,0.03125,0,31.25,0,2688,1356020,152100,83.366868,50,?,?,?,?,?,?,?
R_data_frame,7,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1273,217,0,85.436242,14.563758,0,0.598105,0.145638,0.381625,36.844316,85.845474,1256.214634,233058,-231801.785366,0.843097,156.414765,-155.571668,748.663487,0.502459,59.596781,0.949355,1031,0.40099,162,0.59901,242,0.050645,55,0.864208,0.949355,0.904783,0.610207,0.774183,0.857353,0.854362,0.305997,0.694003,0.145638,0.850815,0.854362,0.846666,0.610207,0.774183,0.786708,0.797613,0.854362,0.031,0,0.03125,0,31.25,0,2848,1356121,151999,85.436242,50,?,?,?,?,?,?,?
R_data_frame,7,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1219,271,0,81.812081,18.187919,0,0.484997,0.181879,0.426473,46.012947,95.933917,1256.214634,291054,-289797.785366,0.843097,195.338255,-194.495158,622.360437,0.417692,49.542524,0.938306,1019,0.50495,204,0.49505,200,0.061694,67,0.833197,0.938306,0.882633,0.50232,0.716678,0.82676,0.818121,0.384766,0.615234,0.181879,0.810385,0.818121,0.804949,0.50232,0.716678,0.74026,0.739379,0.818121,0.018,0.001,0,0,0,0,2752,1356121,151999,81.812081,50,?,?,?,?,?,?,?
R_data_frame,7,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1245,245,0,83.557047,16.442953,0,0.540009,0.16443,0.405499,41.598421,91.215906,1256.214634,263130,-261873.785366,0.843097,176.597315,-175.754218,683.173017,0.458505,54.383463,0.943831,1025,0.455446,184,0.544554,220,0.056169,61,0.847808,0.943831,0.893246,0.555011,0.744193,0.841127,0.83557,0.347185,0.652815,0.16443,0.830214,0.83557,0.825214,0.555011,0.744193,0.762145,0.767791,0.83557,0.018,0,0.015625,0,15.625,0,2800,1356121,151999,83.557047,50,?,?,?,?,?,?,?
R_data_frame,7,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1253,237,0,84.09396,15.90604,0,0.555792,0.15906,0.398824,40.240105,89.714307,1256.214634,254538,-253281.785366,0.843097,170.830872,-169.987775,701.88458,0.471063,55.872982,0.946593,1028,0.443069,179,0.556931,225,0.053407,58,0.851698,0.946593,0.896642,0.570662,0.751762,0.845138,0.84094,0.337416,0.662584,0.15906,0.83634,0.84094,0.831129,0.570662,0.751762,0.768618,0.775832,0.84094,0.02,0.001,0.03125,0,31.25,0,2716,1356121,151999,84.09396,50,?,?,?,?,?,?,?
R_data_frame,7,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1246,244,0,83.624161,16.375839,0,0.533467,0.163758,0.404671,41.428631,91.029561,1256.214634,262056,-260799.785366,0.843097,175.87651,-175.033413,685.511962,0.460075,54.569653,0.953959,1036,0.480198,194,0.519802,210,0.046041,50,0.842276,0.953959,0.894646,0.554915,0.736881,0.837055,0.836242,0.36248,0.63752,0.163758,0.832899,0.836242,0.823576,0.554915,0.736881,0.759234,0.763588,0.836242,0.026,0.001,0.03125,0,31.25,0,2788,1356121,151999,83.624161,50,?,?,?,?,?,?,?
R_data_frame,7,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1241,249,0,83.288591,16.711409,0,0.527627,0.167114,0.408796,42.277579,91.957511,1256.214634,267426,-266169.785366,0.843097,179.480537,-178.63744,673.817235,0.452226,53.638703,0.947514,1029,0.475248,192,0.524752,212,0.052486,57,0.842752,0.947514,0.892068,0.545831,0.736133,0.836774,0.832886,0.36062,0.63938,0.167114,0.827935,0.832886,0.821014,0.545831,0.736133,0.756962,0.761041,0.832886,0.024,0.001,0.015625,0,15.625,0,2712,1356121,151999,83.288591,50,?,?,?,?,?,?,?
R_data_frame,7,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1236,254,0,82.95302,17.04698,0,0.529978,0.17047,0.41288,43.126526,92.87619,1256.214634,272796,-271539.785366,0.843097,183.084564,-182.241467,662.122509,0.444378,52.707753,0.93186,1012,0.445545,180,0.554455,224,0.06814,74,0.848993,0.93186,0.888499,0.540477,0.743158,0.840807,0.82953,0.343215,0.656785,0.17047,0.822607,0.82953,0.820626,0.540477,0.743158,0.758589,0.763338,0.82953,0.033,0.001,0.03125,0,31.25,0,2872,1356121,151999,82.95302,50,?,?,?,?,?,?,?
R_data_frame,7,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1222,268,0,82.013423,17.986577,0,0.497258,0.179866,0.424106,45.503579,95.40144,1256.214634,287832,-286575.785366,0.843097,193.175839,-192.332742,629.377273,0.422401,50.101094,0.932781,1013,0.482673,195,0.517327,209,0.067219,73,0.838576,0.932781,0.883173,0.510815,0.725054,0.831201,0.820134,0.370027,0.629973,0.179866,0.812156,0.820134,0.808923,0.510815,0.725054,0.745271,0.746251,0.820134,0.043,0.001,0.046875,0,46.875,0,2664,1356121,151999,82.013423,50,?,?,?,?,?,?,?
R_data_frame,8,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13411,1491,1259,232,0,84.439973,15.560027,0,0.561251,0.1556,0.394462,39.344944,88.682952,1258.097421,249168,-247909.902579,0.843794,167.114688,-166.270894,715.419984,0.479826,56.865229,0.95488,1037,0.451852,183,0.548148,222,0.04512,49,0.85,0.95488,0.899393,0.58019,0.751514,0.844512,0.8444,0.341371,0.658629,0.1556,0.841631,0.8444,0.833499,0.58019,0.751514,0.770428,0.778099,0.8444,0.031,0.001,0.03125,0,31.25,0,2788,1356020,152100,84.439973,50,?,?,?,?,?,?,?
R_data_frame,8,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13411,1491,1222,269,0,81.958417,18.041583,0,0.490666,0.180416,0.424754,45.651276,95.567324,1256.671115,288906,-287649.328885,0.842838,193.7666,-192.923762,627.512974,0.420867,49.934543,0.937443,1019,0.497525,201,0.502475,203,0.062557,68,0.835246,0.937443,0.883398,0.507005,0.719959,0.828602,0.819584,0.379666,0.620334,0.180416,0.811898,0.819584,0.80701,0.507005,0.719959,0.7426,0.74244,0.819584,0.026,0,0.015625,0,15.625,0,2664,1356020,152100,81.958417,50,?,?,?,?,?,?,?
R_data_frame,8,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1260,230,0,84.563758,15.436242,0,0.56405,0.154362,0.39289,39.051579,88.379482,1256.214634,247020,-245763.785366,0.843097,165.785235,-164.942138,718.257198,0.482052,57.176312,0.955801,1038,0.450495,182,0.549505,222,0.044199,48,0.85082,0.955801,0.90026,0.583174,0.752653,0.845429,0.845638,0.340332,0.659668,0.154362,0.843066,0.845638,0.834778,0.583174,0.752653,0.771824,0.779507,0.845638,0.019,0.001,0.03125,0,31.25,0,2800,1356121,151999,84.563758,50,?,?,?,?,?,?,?
R_data_frame,8,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1246,244,0,83.624161,16.375839,0,0.544626,0.163758,0.404671,41.428631,91.029561,1256.214634,262056,-260799.785366,0.843097,175.87651,-175.033413,685.511962,0.460075,54.569653,0.941068,1022,0.445545,180,0.554455,224,0.058932,64,0.85025,0.941068,0.893357,0.557855,0.747762,0.843096,0.836242,0.340718,0.659282,0.163758,0.8306,0.836242,0.826667,0.557855,0.747762,0.764181,0.770378,0.836242,0.016,0.001,0.015625,0,15.625,0,2688,1356121,151999,83.624161,50,?,?,?,?,?,?,?
R_data_frame,8,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1238,252,0,83.087248,16.912752,0,0.527272,0.169128,0.411251,42.786947,92.509813,1256.214634,270648,-269391.785366,0.843097,181.642953,-180.799856,666.800399,0.447517,53.080133,0.940147,1021,0.462871,187,0.537129,217,0.059853,65,0.845199,0.940147,0.890148,0.541648,0.738638,0.838235,0.830872,0.353596,0.646404,0.169128,0.824675,0.830872,0.820331,0.541648,0.738638,0.757053,0.761401,0.830872,0.02,0.001,0.015625,0.015625,15.625,15.625,2592,1356121,151999,83.087248,50,?,?,?,?,?,?,?
R_data_frame,8,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1229,261,0,82.483221,17.516779,0,0.504001,0.175168,0.418531,44.315053,94.147282,1256.214634,280314,-279057.785366,0.843097,188.130201,-187.287104,645.749891,0.433389,51.404424,0.94291,1024,0.492574,199,0.507426,205,0.05709,62,0.837285,0.94291,0.886964,0.522003,0.725168,0.831095,0.824832,0.374497,0.625503,0.175168,0.818442,0.824832,0.812147,0.522003,0.725168,0.7476,0.748996,0.824832,0.022,0,0.015625,0,15.625,0,2800,1356121,151999,82.483221,50,?,?,?,?,?,?,?
R_data_frame,8,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1235,255,0,82.885906,17.114094,0,0.531697,0.171141,0.413692,43.296316,93.058838,1256.214634,273870,-272613.785366,0.843097,183.805369,-182.962272,659.783563,0.442808,52.521563,0.927256,1007,0.435644,176,0.564356,228,0.072744,79,0.851226,0.927256,0.887616,0.54034,0.745806,0.842324,0.828859,0.337247,0.662753,0.171141,0.821792,0.828859,0.820843,0.54034,0.745806,0.759607,0.764483,0.828859,0.018,0.001,0.015625,0,15.625,0,2712,1356121,151999,82.885906,50,?,?,?,?,?,?,?
R_data_frame,8,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1232,258,0,82.684564,17.315436,0,0.518498,0.173154,0.416118,43.805684,93.604642,1256.214634,277092,-275835.785366,0.843097,185.967785,-185.124688,652.766727,0.438098,51.962993,0.934622,1015,0.462871,187,0.537129,217,0.065378,71,0.844426,0.934622,0.887238,0.531092,0.735876,0.83687,0.826846,0.355094,0.644906,0.173154,0.819765,0.826846,0.816722,0.531092,0.735876,0.753724,0.757203,0.826846,0.025,0.001,0.03125,0,31.25,0,2764,1356121,151999,82.684564,50,?,?,?,?,?,?,?
R_data_frame,8,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1224,266,0,82.147651,17.852349,0,0.506937,0.178523,0.42252,45.164,95.044798,1256.214634,285684,-284427.785366,0.843097,191.734228,-190.891131,634.055164,0.42554,50.473474,0.927256,1007,0.462871,187,0.537129,217,0.072744,79,0.843384,0.927256,0.883333,0.517411,0.732192,0.835053,0.821477,0.357092,0.642908,0.178523,0.813483,0.821477,0.811933,0.517411,0.732192,0.749433,0.751667,0.821477,0.028,0.001,0.015625,0,15.625,0,2649,1356121,151999,82.147651,50,?,?,?,?,?,?,?
R_data_frame,8,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1234,256,0,82.818792,17.181208,0,0.523045,0.171812,0.414502,43.466105,93.241128,1256.214634,274944,-273687.785366,0.843097,184.526174,-183.683077,657.444618,0.441238,52.335373,0.934622,1015,0.457921,185,0.542079,219,0.065378,71,0.845833,0.934622,0.888014,0.535257,0.738351,0.838186,0.828188,0.351486,0.648514,0.171812,0.821251,0.828188,0.818361,0.535257,0.738351,0.75558,0.759569,0.828188,0.022,0.001,0.015625,0,15.625,0,2776,1356121,151999,82.818792,50,?,?,?,?,?,?,?
R_data_frame,9,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13411,1491,1258,233,0,84.372904,15.627096,0,0.564868,0.156271,0.395311,39.541812,88.942892,1256.671115,250242,-248985.328885,0.842838,167.83501,-166.992172,711.712576,0.477339,56.634753,0.946642,1029,0.433168,175,0.566832,229,0.053358,58,0.854651,0.946642,0.898298,0.578855,0.756737,0.847949,0.843729,0.330255,0.669745,0.156271,0.839276,0.843729,0.834489,0.578855,0.756737,0.772542,0.780553,0.843729,0.021,0,0.015625,0,15.625,0,2764,1356020,152100,84.372904,50,?,?,?,?,?,?,?
R_data_frame,9,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13411,1491,1230,261,0,82.49497,17.50503,0,0.504267,0.17505,0.41839,44.263062,94.062475,1258.097421,280314,-279055.902579,0.843794,188.004024,-187.16023,647.585305,0.43433,51.473383,0.943831,1025,0.493827,200,0.506173,205,0.056169,61,0.836735,0.943831,0.887062,0.522817,0.725002,0.830648,0.82495,0.374946,0.625054,0.17505,0.818791,0.82495,0.812083,0.522817,0.725002,0.747417,0.749045,0.82495,0.02,0.001,0.015625,0,15.625,0,2764,1356020,152100,82.49497,50,?,?,?,?,?,?,?
R_data_frame,9,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1244,246,0,83.489933,16.510067,0,0.536937,0.165101,0.406326,41.76821,91.401871,1256.214634,264204,-262947.785366,0.843097,177.318121,-176.475024,680.834072,0.456936,54.197273,0.944751,1026,0.460396,186,0.539604,218,0.055249,60,0.846535,0.944751,0.89295,0.552708,0.742178,0.840033,0.834899,0.350544,0.649456,0.165101,0.829626,0.834899,0.824174,0.552708,0.742178,0.760844,0.766123,0.834899,0.027,0.002,0.03125,0,31.25,0,2716,1356121,151999,83.489933,50,?,?,?,?,?,?,?
R_data_frame,9,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1211,279,0,81.275168,18.724832,0,0.475271,0.187248,0.432722,47.371263,97.339618,1256.214634,299646,-298389.785366,0.843097,201.104698,-200.261601,603.648874,0.405133,48.053004,0.929098,1009,0.5,202,0.5,202,0.070902,77,0.833196,0.929098,0.878537,0.488976,0.714549,0.825798,0.812752,0.383654,0.616346,0.187248,0.803592,0.812752,0.800712,0.488976,0.714549,0.736804,0.735023,0.812752,0.033,0.001,0.03125,0,31.25,0,2673,1356121,151999,81.275168,50,?,?,?,?,?,?,?
R_data_frame,9,5,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1242,248,0,83.355705,16.644295,0,0.53795,0.166443,0.407974,42.107789,91.772672,1256.214634,266352,-265095.785366,0.843097,178.759732,-177.916634,676.156181,0.453796,53.824893,0.938306,1019,0.44802,181,0.55198,223,0.061694,67,0.849167,0.938306,0.891514,0.55051,0.745143,0.841744,0.833557,0.343271,0.656729,0.166443,0.827421,0.833557,0.824037,0.55051,0.745143,0.761537,0.767082,0.833557,0.017,0,0.015625,0,15.625,0,2776,1356121,151999,83.355705,50,?,?,?,?,?,?,?
R_data_frame,9,6,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1251,239,0,83.959732,16.040268,0,0.548167,0.160403,0.400503,40.579684,90.092053,1256.214634,256686,-255429.785366,0.843097,172.272483,-171.429386,697.206689,0.467924,55.500602,0.950276,1032,0.457921,185,0.542079,219,0.049724,54,0.847987,0.950276,0.896222,0.565793,0.746178,0.842063,0.839597,0.347242,0.652758,0.160403,0.835572,0.839597,0.82864,0.565793,0.746178,0.765318,0.771597,0.839597,0.016,0,0.015625,0,15.625,0,2776,1356121,151999,83.959732,50,?,?,?,?,?,?,?
R_data_frame,9,7,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1229,261,0,82.483221,17.516779,0,0.510809,0.175168,0.418531,44.315053,94.147282,1256.214634,280314,-279057.785366,0.843097,188.130201,-187.287104,645.749891,0.433389,51.404424,0.935543,1016,0.472772,191,0.527228,213,0.064457,70,0.841756,0.935543,0.886175,0.524475,0.731386,0.834479,0.824832,0.362061,0.637939,0.175168,0.817596,0.824832,0.814028,0.524475,0.731386,0.750568,0.753131,0.824832,0.02,0.001,0.015625,0,15.625,0,2824,1356121,151999,82.483221,50,?,?,?,?,?,?,?
R_data_frame,9,8,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1243,247,0,83.422819,16.577181,0,0.542544,0.165772,0.407151,41.938,91.587459,1256.214634,265278,-264021.785366,0.843097,178.038926,-177.195829,678.495126,0.455366,54.011083,0.935543,1016,0.438119,177,0.561881,227,0.064457,70,0.851635,0.935543,0.891619,0.553521,0.748712,0.843721,0.834228,0.336804,0.663196,0.165772,0.827957,0.834228,0.825468,0.553521,0.748712,0.763605,0.769633,0.834228,0.018,0.001,0.015625,0,15.625,0,2800,1356121,151999,83.422819,50,?,?,?,?,?,?,?
R_data_frame,9,9,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1224,266,0,82.147651,17.852349,0,0.504414,0.178523,0.42252,45.164,95.044798,1256.214634,285684,-284427.785366,0.843097,191.734228,-190.891131,634.055164,0.42554,50.473474,0.930018,1010,0.470297,190,0.529703,214,0.069982,76,0.841667,0.930018,0.88364,0.516191,0.729861,0.833772,0.821477,0.361755,0.638245,0.178523,0.81354,0.821477,0.811265,0.516191,0.729861,0.748262,0.750177,0.821477,0.015,0.001,0.015625,0,15.625,0,2812,1356121,151999,82.147651,50,?,?,?,?,?,?,?
R_data_frame,9,10,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1235,255,0,82.885906,17.114094,0,0.529323,0.171141,0.413692,43.296316,93.058838,1256.214634,273870,-272613.785366,0.843097,183.805369,-182.962272,659.783563,0.442808,52.521563,0.930018,1010,0.443069,179,0.556931,225,0.069982,76,0.849453,0.930018,0.887912,0.539157,0.743475,0.841014,0.828859,0.34191,0.65809,0.171141,0.821812,0.828859,0.820231,0.539157,0.743475,0.758433,0.763105,0.828859,0.014,0,0.015625,0,15.625,0,2752,1356121,151999,82.885906,50,?,?,?,?,?,?,?
R_data_frame,10,1,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13411,1491,1232,259,0,82.629108,17.370892,0,0.512979,0.173709,0.416784,43.954203,93.774157,1256.671115,278166,-276909.328885,0.842838,186.56338,-185.720543,650.901752,0.436554,51.795712,0.938362,1020,0.475248,192,0.524752,212,0.061638,67,0.841584,0.938362,0.887342,0.527765,0.731557,0.834647,0.826291,0.363176,0.636824,0.173709,0.819439,0.826291,0.815118,0.527765,0.731557,0.751425,0.754066,0.826291,0.02,0.001,0.015625,0,15.625,0,2776,1356020,152100,82.629108,50,?,?,?,?,?,?,?
R_data_frame,10,2,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13411,1491,1233,258,0,82.696177,17.303823,0,0.524405,0.173038,0.415979,43.754291,93.520324,1258.097421,277092,-275833.902579,0.843794,185.843058,-184.999264,654.602685,0.439036,52.03116,0.929098,1009,0.446914,181,0.553086,224,0.070902,77,0.847899,0.929098,0.886643,0.534316,0.741092,0.839424,0.826962,0.344778,0.655222,0.173038,0.819728,0.826962,0.81817,0.534316,0.741092,0.756189,0.760602,0.826962,0.014,0,0.015625,0,15.625,0,2764,1356020,152100,82.696177,50,?,?,?,?,?,?,?
R_data_frame,10,3,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1254,236,0,84.161074,15.838926,0,0.564761,0.158389,0.397981,40.070316,89.524836,1256.214634,253464,-252207.785366,0.843097,170.110067,-169.26697,704.223525,0.472633,56.059172,0.938306,1019,0.418317,169,0.581683,235,0.061694,67,0.857744,0.938306,0.896218,0.575027,0.759994,0.849793,0.841611,0.321622,0.678378,0.158389,0.836162,0.841611,0.833721,0.575027,0.759994,0.77286,0.78097,0.841611,0.015,0,0.015625,0,15.625,0,2788,1356121,151999,84.161074,50,?,?,?,?,?,?,?
R_data_frame,10,4,weka.classifiers.rules.OneR,'-B 6',-3459427003147861443,20221031.2051,13412,1490,1252,238,0,84.026846,15.973154,0,0.549668,0.159732,0.399664,40.409895,89.903378,1256.214634,255612,-254355.785366,0.843097,171.551678,-170.708581,699.545635,0.469494,55.686792,0.951197,1033,0.457921,185,0.542079,219,0.048803,53,0.848112,0.951197,0.896701,0.567659,0.746638,0.842292,0.840268,0.346992,0.653008,0.159732,0.836462,0.840268,0.829249,0.567659,0.746638,0.765918,0.772315,0.840268,0.017,0,0.015625,0,15.625,0,2776,1356121,151999,84.026846,50,?,?,?,?,?,?,?
